3.2395,-3.2706,1.2382,53,80,112
3.2982,-3.2982,1.4315,62,88,120
3.3101,-3.2777,1.5266,110,114,117
3.3204,-3.2726,1.5852,107,105,104
3.3307,-3.3312,1.4676,67,92,122
3.338,-3.2917,1.6046,74,74,76
3.3391,-3.3243,1.521,91,102,116
3.3415,-3.3439,1.4823,87,108,133
3.3531,-3.3518,1.5162,105,115,127
3.3591,-3.3404,1.5535,129,129,127
3.3592,-3.3288,1.5774,129,123,112
3.36,-3.3204,1.6171,63,63,64
3.36,-3.3361,1.583,125,116,106
3.3626,-3.2802,1.6588,51,57,60
3.3639,-3.3369,1.6077,80,78,76
3.3704,-3.3516,1.5948,112,104,95
3.3707,-3.359,1.5649,147,144,142
3.3707,-3.3617,1.5686,154,146,137
3.3714,-3.3416,1.589,117,111,101
3.3714,-3.3361,1.5962,82,84,82
3.3742,-3.3588,1.5894,134,128,119
3.3963,-3.3079,1.6903,35,46,52
3.3966,-3.2846,1.705,39,58,73
3.4014,-3.3157,1.6862,45,55,60
3.4027,-3.3357,1.6723,55,59,56
3.4062,-3.2608,1.7302,48,79,111
3.4072,-3.3034,1.7093,40,60,76
3.4117,-3.3423,1.6854,65,74,79
3.4136,-3.314,1.7018,53,66,76
3.4164,-3.3375,1.6933,53,67,77
4.5659,-3.3536,-0.57632,66,96,136
4.6078,-3.3268,-0.58351,90,108,136
4.6102,-3.323,-0.59046,60,91,129
4.6148,-3.3046,-0.59208,74,95,127
4.6334,-3.3215,-0.59515,89,113,144
2.692,-2.2564,-0.22248,115,100,85
2.6935,-2.2792,-0.2022,57,52,43
2.694,-2.2472,-0.20367,152,145,125
2.6948,-2.2779,-0.192,45,44,35
2.6959,-2.2801,-0.22006,80,72,60
2.6971,-2.2547,-0.18177,102,91,74
2.6974,-2.288,-0.19261,53,53,43
2.7013,-2.2856,-0.18229,42,41,32
2.7027,-2.3091,-0.19934,88,83,69
2.7036,-2.3222,-0.17903,66,61,46
2.7045,-2.3122,-0.17358,68,62,48
2.7055,-2.2971,-0.17547,65,63,52
2.7059,-2.2371,-0.18014,123,117,95
2.7061,-2.3292,-0.15946,52,50,34
2.7063,-2.3449,-0.17193,67,65,48
2.7074,-2.2823,-0.16998,34,33,27
2.7077,-2.2822,-0.24003,125,107,92
2.7081,-2.4179,-0.20256,121,116,95
2.7083,-2.3647,-0.20117,88,83,68
2.7083,-2.2432,-0.070608,103,92,74
2.7083,-2.2991,-0.16192,63,60,44
2.7087,-2.389,-0.18136,83,81,65
2.7088,-2.4096,-0.16443,101,95,78
2.7106,-2.3675,-0.14705,71,71,55
2.7108,-2.2719,-0.15846,72,64,52
2.7108,-2.3286,-0.14102,78,77,58
2.7112,-2.4128,-0.14263,101,96,79
2.7118,-2.2325,-0.19415,62,60,46
2.7132,-2.2556,-0.071354,94,84,70
2.7134,-2.2353,-0.16472,137,126,108
2.7135,-2.2396,-0.08095,137,127,109
2.7139,-2.2499,-0.05309,114,102,87
2.7146,-2.2512,-0.090228,116,103,87
2.7153,-2.3427,-0.23137,122,114,96
2.7158,-2.394,-0.23138,127,118,102
2.7167,-2.2376,-0.06581,124,115,95
2.7168,-2.4084,-0.23873,130,121,103
2.7182,-2.2407,-0.047865,127,116,97
2.7189,-2.3441,-0.11508,95,93,76
2.719,-2.4306,-0.22802,118,110,92
2.7191,-2.2448,-0.24827,137,125,103
2.7193,-2.4385,-0.20408,121,116,95
2.7193,-2.2794,-0.12438,61,59,44
2.7193,-2.2694,-0.094436,113,103,89
2.7194,-2.2531,-0.13882,113,102,87
2.7203,-2.2674,-0.049322,70,64,55
2.7211,-2.2298,-0.21198,35,34,22
2.7213,-2.2452,-0.029136,119,104,88
2.722,-2.404,-0.24643,150,140,124
2.722,-2.2233,-0.16993,32,32,24
2.7223,-2.425,-0.24064,122,113,94
2.7228,-2.2643,-0.026155,53,49,42
2.7229,-2.3628,-0.24371,130,122,105
2.7243,-2.3906,-0.24767,156,144,128
2.7248,-2.4368,-0.15977,108,103,86
2.7251,-2.2344,-0.23925,57,52,40
2.7255,-2.2438,-0.1113,145,135,117
2.7266,-2.4421,-0.23231,116,109,89
2.7267,-2.2227,-0.15136,48,47,39
2.7268,-1.7633,-0.19246,167,156,136
2.7269,-2.3687,-0.088869,71,69,56
2.7275,-1.7687,-0.20397,168,157,138
2.7277,-2.4246,-0.2558,136,125,109
2.7281,-2.2342,-0.035494,94,89,69
2.7281,-2.4091,-0.2567,155,143,126
2.7283,-2.2939,-0.084351,38,38,31
2.7284,-2.3748,-0.25083,145,135,118
2.7284,-1.7557,-0.18287,165,156,134
2.7286,-2.2626,-0.27024,122,106,89
2.7289,-2.3281,-0.25469,135,126,109
2.7292,-2.2221,-0.19387,24,24,18
2.7299,-2.2905,-0.036599,38,42,32
2.73,-1.7775,-0.19895,172,164,142
2.7302,-1.7738,-0.21744,183,176,154
2.7304,-1.7532,-0.17438,152,146,125
2.7304,-2.4393,-0.24493,107,98,80
2.7306,-2.2988,-0.017599,43,37,31
2.7311,-2.2309,-0.082677,74,71,55
2.7315,-1.7556,-0.20866,123,119,96
2.7316,-1.7704,-0.16465,179,169,144
2.7318,-2.3293,-0.014043,58,44,39
2.7319,-2.311,-0.00378,51,46,36
2.732,-2.38,-0.052181,54,46,36
2.7323,-2.2886,-0.007873,42,37,30
2.7323,-2.3418,-0.002952,54,52,52
2.7326,-2.4117,-0.093357,51,47,38
2.7329,-2.2502,-0.27487,138,125,103
2.7331,-2.3068,0.004005,50,51,40
2.7332,-1.7829,-0.21532,222,217,200
2.7333,-2.326,0.011729,59,61,52
