1.9883,-3.2666,-5.5532,167,171,173
1.9929,-3.2885,-5.5497,170,173,175
1.9945,-3.2709,-5.5613,145,150,147
2,-3.2993,-5.5575,153,157,158
2.0061,-3.2526,-5.5791,98,104,105
2.0087,-3.3564,-5.5531,141,147,150
2.0169,-3.3488,-5.5801,120,125,126
2.0174,-3.2951,-5.576,99,106,105
2.0226,-3.2653,-5.5918,90,94,96
2.025,-3.3704,-5.5873,102,116,129
2.0269,-3.3449,-5.6014,67,78,73
2.027,-3.3581,-5.5998,100,113,117
2.028,-3.3234,-5.5814,65,72,65
2.0286,-3.2591,-5.6038,88,91,94
2.0291,-3.3301,-5.6229,106,106,112
2.0295,-3.342,-5.6015,38,47,44
2.0304,-3.3327,-5.6039,41,44,44
2.0305,-3.3542,-5.607,72,83,89
2.0314,-3.3361,-5.5921,51,59,52
2.0321,-3.271,-5.607,86,89,90
2.0325,-3.3332,-5.6544,54,89,133
2.0325,-3.2588,-5.6128,98,102,108
2.0328,-3.3455,-5.6357,75,95,119
2.0332,-3.2968,-5.5978,45,45,47
2.0387,-3.2563,-5.6211,125,131,137
2.0406,-3.314,-5.6419,137,132,127
2.0416,-3.3795,-5.5632,108,122,138
2.0435,-3.2838,-5.6303,58,60,50
2.0438,-3.3503,-5.6547,72,100,133
2.0627,-3.3016,-5.6524,114,116,103
2.0629,-3.3208,-5.6672,128,128,121
2.0684,-3.3452,-5.688,69,87,109
2.0708,-3.2775,-5.6463,42,43,34
2.0749,-3.3332,-5.6903,88,95,101
2.0778,-3.3018,-5.6634,59,62,50
2.0793,-3.2825,-5.6526,36,38,32
2.0805,-3.3444,-5.7085,76,96,119
2.0811,-3.2671,-5.6506,45,48,43
2.0829,-3.3232,-5.6896,110,110,109
2.0829,-3.3363,-5.7025,71,86,102
2.0882,-3.3103,-5.6829,126,126,114
2.0882,-3.289,-5.6626,39,41,34
2.0902,-3.3323,-5.7152,66,88,111
2.0909,-3.3449,-5.7213,62,94,131
2.0911,-3.3222,-5.7012,75,80,85
2.0936,-3.2771,-5.6608,84,82,87
2.0976,-3.2994,-5.6827,64,65,54
2.1052,-3.3434,-5.7392,55,87,124
2.1059,-3.2809,-5.6749,168,166,172
2.1124,-3.2969,-5.7003,61,62,52
2.1136,-3.3702,-5.7371,56,91,136
2.1193,-3.2883,-5.7011,46,45,38
2.1212,-3.2746,-5.6948,97,95,94
2.123,-3.3382,-5.7611,62,94,128
2.1234,-3.3042,-5.723,128,128,118
2.1288,-3.3231,-5.7538,85,94,104
2.1289,-3.3648,-5.7637,52,90,141
2.1336,-3.3462,-5.772,54,91,134
2.1385,-3.2675,-5.7061,51,51,44
2.1429,-3.3851,-5.7699,50,90,142
2.143,-3.3808,-5.7718,51,92,143
2.147,-3.3301,-5.777,75,93,109
2.154,-3.2903,-5.7442,142,138,134
2.1551,-3.2625,-5.7163,78,89,100
2.1584,-3.3521,-5.7838,64,88,113
2.1612,-3.2564,-5.763,166,166,159
2.1627,-3.2703,-5.7706,148,153,153
2.1646,-3.3834,-5.7857,52,91,141
2.1688,-3.3089,-5.779,100,100,98
2.1704,-3.2856,-5.7808,111,118,121
2.1723,-3.2653,-5.7855,122,131,132
2.1771,-3.3405,-5.7882,83,90,100
2.1821,-3.3142,-5.7884,112,116,119
2.1834,-3.3937,-5.7976,51,91,143
2.1836,-3.3863,-5.794,60,95,141
2.1932,-3.2686,-5.8037,106,112,119
2.1936,-3.3379,-5.7939,127,134,145
2.1937,-3.4031,-5.8086,51,91,143
2.1942,-3.3719,-5.797,93,111,138
2.1952,-3.39,-5.7958,62,96,141
2.1964,-3.3518,-5.796,133,140,155
2.1964,-3.3966,-5.7996,53,91,143
2.1967,-3.4003,-5.8033,51,91,143
2.1991,-3.2577,-5.8112,101,107,111
2.1995,-3.3932,-5.797,56,92,140
2.1997,-3.3891,-5.7982,66,97,140
2.2026,-3.396,-5.8016,55,92,141
2.2051,-3.2551,-5.8184,100,105,110
2.2057,-3.3321,-5.7993,126,136,141
2.2087,-3.3058,-5.8078,106,114,120
2.2103,-3.32,-5.8039,111,121,125
2.2121,-3.286,-5.8196,105,113,119
2.2126,-3.2613,-5.8262,92,98,103
2.2132,-3.2688,-5.8254,93,100,104
2.2174,-3.2595,-5.8351,109,116,121
2.2176,-3.4003,-5.8157,62,96,142
2.2183,-3.3811,-5.8131,102,117,139
2.2186,-3.3201,-5.8122,109,118,122
2.219,-3.409,-5.82,52,92,143
2.2193,-3.2731,-5.8322,94,101,108
2.2224,-3.4096,-5.8244,58,95,144
2.2227,-3.3139,-5.8206,108,117,122
2.2237,-3.3524,-5.8081,160,169,176
2.2239,-3.4086,-5.8226,53,92,143
2.2244,-3.4093,-5.8333,53,92,143
2.2248,-3.279,-5.8388,118,125,132
2.2264,-3.3064,-5.8306,106,114,120
2.2267,-3.2904,-5.8377,125,133,140
2.2311,-3.271,-5.8551,152,160,164
2.2313,-3.4051,-5.8281,71,101,145
2.2314,-3.3365,-5.8238,131,140,145
2.2317,-3.4115,-5.8402,54,92,143
2.2329,-3.3083,-5.8422,154,163,173
2.2331,-3.4088,-5.8368,61,96,145
2.2343,-3.3885,-5.8273,134,144,159
2.2362,-3.2655,-5.8864,56,93,142
2.2372,-3.2952,-5.8622,147,161,177
2.2384,-3.2847,-5.8764,72,104,146
2.2391,-3.3383,-5.8415,134,143,155
2.2404,-3.2988,-5.877,55,93,143
2.2405,-3.3043,-5.871,80,111,150
2.242,-3.3576,-5.8395,157,167,176
2.2425,-3.3268,-5.8588,101,124,155
2.2427,-3.4033,-5.8394,101,123,161
2.2436,-3.3744,-5.8394,153,164,178
2.2442,-3.3463,-5.8516,122,139,160
2.2449,-3.3636,-5.8447,162,175,190
2.2449,-3.3436,-5.8543,111,131,156
2.2451,-3.339,-5.8623,75,105,143
2.2466,-3.3934,-5.8409,104,123,159
2.2467,-3.3442,-5.8709,54,93,143
2.2468,-3.3459,-5.866,58,94,141
2.2468,-3.331,-5.8724,57,94,142
2.2477,-3.3553,-5.857,95,121,154
2.248,-3.3456,-5.8664,57,93,141
2.2495,-3.4016,-5.8501,68,100,144
2.2505,-3.3958,-5.8599,55,93,143
2.2507,-3.3845,-5.8536,77,109,148
2.2507,-3.3656,-5.8658,56,94,143
1.9883,-3.2697,-5.538,131,132,134
1.991,-3.2563,-5.5192,116,118,119
1.9931,-3.2921,-5.4117,36,39,34
1.9931,-3.3189,-5.4187,87,90,95
1.9935,-3.3102,-5.4374,114,115,117
1.9952,-3.3421,-5.4581,74,82,87
1.9954,-3.2959,-5.44,130,133,133
1.9954,-3.3493,-5.4889,88,96,102
1.9958,-3.3078,-5.4469,139,140,140
1.9964,-3.3236,-5.4556,93,93,95
1.9966,-3.3036,-5.5305,123,124,126
1.9972,-3.3508,-5.5142,99,108,114
1.9976,-3.2813,-5.429,103,106,104
1.9976,-3.3602,-5.4867,91,104,116
1.998,-3.3528,-5.5031,100,108,114
1.9986,-3.2823,-5.5128,113,116,113
1.9986,-3.262,-5.4983,96,103,101
1.9987,-3.2979,-5.4487,141,142,141
1.9992,-3.3661,-5.492,87,103,119
1.9995,-3.3121,-5.3932,90,88,90
1.9998,-3.344,-5.4788,78,85,87
1.9999,-3.3611,-5.4458,82,100,121
2,-3.3482,-5.4205,81,95,106
2.0001,-3.3254,-5.5445,133,137,143
2.0006,-3.298,-5.3917,130,129,127
2.0009,-3.3293,-5.5227,115,117,118
2.0021,-3.2787,-5.4563,132,139,143
2.003,-3.2636,-5.4556,128,137,140
2.0042,-3.2688,-5.4224,90,91,90
2.0047,-3.321,-5.3795,60,59,63
2.0052,-3.3365,-5.5034,109,113,118
2.0053,-3.281,-5.4801,105,111,110
2.0055,-3.3436,-5.38,70,85,93
2.0057,-3.3285,-5.3706,48,54,55
2.006,-3.253,-5.4339,38,45,52
2.0063,-3.304,-5.4998,112,113,111
2.007,-3.3566,-5.3875,81,102,124
2.008,-3.3674,-5.5448,144,151,158
2.0085,-3.3206,-5.483,110,112,111
2.0094,-3.3099,-5.4784,129,127,127
2.01,-3.2835,-5.3871,53,58,50
2.0108,-3.3524,-5.357,78,99,120
2.0117,-3.3314,-5.3476,66,75,79
2.012,-3.2681,-5.4104,31,33,30
2.0128,-3.296,-5.3612,101,98,101
2.0143,-3.3225,-5.3281,83,88,86
2.0166,-3.3739,-5.4834,99,111,122
2.0167,-3.3573,-5.3298,72,94,118
2.0175,-3.3345,-5.2908,77,88,95
2.0213,-3.3245,-5.2697,72,78,84
2.0214,-3.3097,-5.2769,87,89,90
2.0217,-3.3531,-5.2828,73,96,127
2.0221,-3.3449,-5.2665,84,102,124
2.0228,-3.2689,-5.3944,37,40,36
2.0249,-3.3766,-5.5399,120,128,137
2.028,-3.29,-5.2696,104,108,104
2.0288,-3.2598,-5.3977,24,29,29
2.0297,-3.2962,-5.2999,54,60,51
2.0304,-3.3014,-5.3209,42,48,39
2.0309,-3.2618,-5.3864,44,47,44
2.0313,-3.3575,-5.2519,77,101,131
2.0329,-3.3787,-5.3272,71,95,127
2.0334,-3.3177,-5.2487,93,92,97
2.0334,-3.346,-5.2411,82,98,108
2.0342,-3.2729,-5.2576,112,118,121
2.0356,-3.2511,-5.2652,93,88,95
2.037,-3.2961,-5.3119,25,30,21
2.0374,-3.3009,-5.2475,85,89,90
2.0381,-3.266,-5.3491,44,46,47
2.0411,-3.2734,-5.2413,97,105,111
2.0413,-3.2836,-5.3212,38,40,36
2.0416,-3.344,-5.2267,83,95,97
2.0433,-3.359,-5.2247,89,108,119
2.0454,-3.2536,-5.2208,92,97,95
2.0466,-3.3975,-5.5153,106,116,127
2.0468,-3.2575,-5.3208,25,28,30
2.0472,-3.2583,-5.2971,57,58,55
2.0473,-3.3011,-5.2331,34,38,39
2.0517,-3.375,-5.2194,71,96,127
2.052,-3.359,-5.2102,83,97,108
2.0524,-3.2973,-5.2227,53,56,55
2.0535,-3.3115,-5.2219,64,69,64
2.0538,-3.2809,-5.2127,93,93,90
2.0543,-3.3289,-5.2133,75,79,77
2.0567,-3.2776,-5.201,99,101,98
2.0581,-3.269,-5.1825,93,97,95
2.0582,-3.2873,-5.2028,94,95,93
2.059,-3.2597,-5.1625,99,101,97
2.0606,-3.306,-5.2001,84,86,81
2.0615,-3.2684,-5.1582,102,103,100
2.0618,-3.2762,-5.1685,106,107,103
2.0622,-3.2908,-5.1848,95,95,93
2.0623,-3.2627,-5.1435,101,103,101
2.0639,-3.2754,-5.1509,105,107,103
2.0639,-3.3322,-5.1952,97,100,96
2.0641,-3.3983,-5.5194,131,142,159
2.0645,-3.3193,-5.1935,97,98,92
2.0651,-3.3675,-5.1903,97,102,105
2.066,-3.2777,-5.1386,105,107,104
2.0664,-3.3199,-5.186,106,107,102
2.067,-3.3816,-5.1884,81,102,129
2.0675,-3.305,-5.1695,108,108,103
2.0675,-3.3974,-5.3126,93,107,122
2.0675,-3.2904,-5.148,109,110,104
2.068,-3.338,-5.1851,100,104,101
2.0694,-3.3576,-5.1821,98,105,110
2.07,-3.3263,-5.1734,113,114,108
2.0702,-3.2879,-5.1261,102,104,101
2.0702,-3.3436,-5.1789,114,119,119
2.0711,-3.2571,-5.0934,85,86,81
2.074,-3.3115,-5.1347,110,111,105
2.0741,-3.3503,-5.1689,125,129,131
2.0746,-3.2977,-5.1149,102,103,97
2.0748,-3.3088,-4.9688,85,89,86
2.0751,-3.2524,-5.0669,96,97,92
2.0754,-3.3639,-5.1719,106,111,118
2.0759,-3.3872,-5.1739,85,105,131
2.0763,-3.31,-5.12,102,103,96
2.0765,-3.2881,-5.0955,102,103,97
2.0773,-3.3029,-5.1068,102,102,96
2.0777,-3.2877,-4.9522,62,64,60
2.0778,-3.2651,-4.9629,75,78,76
2.0784,-3.2535,-5.0485,107,109,103
2.0791,-3.3409,-5.1389,118,124,125
2.0795,-3.282,-5.0731,97,97,92
2.0798,-3.3175,-5.1092,104,104,100
2.0803,-3.3157,-4.9284,60,62,60
2.0806,-3.2749,-4.9499,35,37,32
2.0814,-3.3101,-5.0894,97,96,92
2.0817,-3.398,-5.1647,66,93,129
2.0817,-3.3367,-4.9348,85,97,102
2.0819,-3.3814,-5.1593,92,107,124
2.0825,-3.2605,-5.0331,101,102,97
2.0829,-3.3357,-5.1102,106,109,105
2.0833,-3.3064,-5.0701,86,86,80
2.0835,-3.2532,-5.0018,127,134,132
2.0842,-3.2747,-5.0439,104,105,101
2.0842,-3.251,-4.9598,73,75,73
2.0846,-3.2842,-4.9411,33,35,31
2.0852,-3.3724,-5.1329,108,112,114
2.0852,-3.2994,-5.0593,99,99,94
2.0857,-3.3327,-5.0892,103,104,98
2.0861,-3.3214,-5.0746,92,93,87
2.0863,-3.2741,-4.9443,22,23,20
2.0869,-3.3342,-5.0038,81,84,87
2.0876,-3.3489,-5.0955,106,109,106
2.0877,-3.3142,-5.0614,101,101,95
2.088,-3.27,-4.9951,119,125,130
2.0886,-3.3333,-5.0756,101,103,96
2.0888,-3.3474,-4.9163,92,108,122
2.0892,-3.2875,-5.0317,99,100,95
2.0892,-3.3687,-5.1031,87,95,101
2.0906,-3.3243,-4.894,39,41,35
2.0908,-3.3463,-5.0794,107,109,106
2.0908,-3.2649,-4.9463,35,36,34
2.092,-3.3201,-5.0218,95,97,95
2.0921,-3.3554,-4.9634,76,92,106
2.0922,-3.3357,-5.0657,105,106,101
2.0923,-3.3158,-5.0463,100,101,96
2.0923,-3.2981,-5.0155,102,101,96
2.0933,-3.3079,-5.0293,93,93,88
2.0933,-3.3042,-5.0334,94,95,92
2.0941,-3.3031,-4.9134,19,19,16
2.0942,-3.3448,-5.0366,78,82,80
2.0943,-3.3996,-5.1241,74,96,124
2.095,-3.4105,-5.1416,61,91,129
2.0951,-3.3437,-5.0569,88,89,87
2.0954,-3.3706,-5.0819,83,91,98
2.0955,-3.3266,-5.0384,101,100,98
2.0955,-3.3228,-4.848,58,62,59
2.0961,-3.3509,-5.0534,76,79,79
2.0971,-3.3643,-5.0646,76,82,85
2.0979,-3.412,-5.1306,62,92,129
2.0981,-3.3721,-5.0725,80,88,92
2.0986,-3.3735,-5.0692,82,90,95
2.0987,-3.2812,-4.9283,33,34,31
2.0993,-3.3789,-5.0707,81,92,102
2.0998,-3.3673,-5.0091,69,82,90
2.0999,-3.3971,-5.0868,72,95,125
2.1009,-3.3548,-4.8827,81,99,118
2.1018,-3.3163,-4.8153,47,52,48
2.1024,-3.3779,-5.0445,74,86,97
2.1032,-3.3013,-4.8677,35,36,31
2.1046,-3.3938,-5.0604,78,99,125
2.1047,-3.4123,-5.0813,57,90,134
2.107,-3.4158,-5.0803,52,83,122
2.1075,-3.3232,-4.7858,61,72,72
2.1076,-3.3943,-5.047,79,100,125
2.108,-3.4198,-5.0904,54,89,133
2.1086,-3.253,-4.7963,74,82,86
2.1091,-3.3889,-4.9527,63,93,132
2.1091,-3.289,-4.8144,57,61,55
2.1094,-3.2915,-4.7916,66,67,70
2.1095,-3.3456,-4.8124,84,100,111
2.1097,-3.2884,-4.9086,21,21,17
2.1098,-3.4137,-5.0592,54,88,134
2.1105,-3.2751,-4.918,35,37,34
2.111,-3.2938,-4.8286,37,39,32
2.1116,-3.312,-4.7763,49,54,52
2.1119,-3.3414,-4.7955,76,91,101
2.1129,-3.2695,-4.8147,72,75,71
2.1147,-3.261,-4.7823,98,104,106
2.1155,-3.277,-4.8886,33,34,31
2.1162,-3.3637,-4.827,84,105,130
2.1186,-3.3083,-4.7692,62,65,64
2.1196,-3.3385,-4.7722,111,112,116
2.12,-3.3818,-4.8525,66,94,133
2.1209,-3.3537,-4.7812,83,101,118
2.1226,-3.3957,-4.8994,65,96,136
2.1226,-3.4079,-4.9716,57,86,124
2.1236,-3.2774,-4.8472,27,28,24
2.1244,-3.2554,-4.8716,40,43,42
2.1252,-3.2681,-4.8384,35,38,35
2.1296,-3.2534,-4.8505,19,22,19
2.1319,-3.2588,-4.7428,89,90,86
2.1358,-3.3171,-4.7464,107,110,108
2.1359,-3.341,-4.7513,89,92,100
2.1372,-3.3297,-4.7467,109,111,112
2.1398,-3.2874,-4.7386,97,97,92
2.1415,-3.3314,-4.7403,111,113,112
2.1426,-3.3932,-4.7903,69,97,134
2.1438,-3.3255,-4.7326,102,104,101
2.1446,-3.3447,-4.732,100,102,109
2.1449,-3.4203,-4.8513,50,88,140
2.1457,-3.2727,-4.6961,92,93,89
2.1459,-3.3747,-4.7499,80,97,119
2.146,-3.42,-4.8519,51,87,138
2.1475,-3.3546,-4.7169,83,83,88
2.1478,-3.4217,-4.8482,51,87,138
2.1479,-3.3082,-4.7125,97,100,94
2.1491,-3.3239,-4.7172,111,111,112
2.1493,-3.2934,-4.7007,106,107,102
2.1504,-3.2729,-4.6626,94,95,90
2.1508,-3.29,-4.6886,103,103,98
2.1511,-3.299,-4.6972,103,104,98
2.1518,-3.4223,-4.832,50,87,138
2.1525,-3.2997,-4.6874,96,97,93
2.1526,-3.3466,-4.6971,90,91,96
2.1532,-3.3222,-4.6921,106,107,103
2.1534,-3.2953,-4.6759,95,95,92
2.1542,-3.2511,-4.6107,98,99,94
2.1543,-3.3045,-4.6752,90,91,86
2.1548,-3.3307,-4.6839,111,112,111
2.155,-3.3789,-4.7294,82,97,116
2.1551,-3.294,-4.6606,91,90,87
2.1558,-3.3172,-4.6723,94,95,89
2.1562,-3.2925,-4.6473,89,89,86
2.1566,-3.3086,-4.6578,88,89,84
2.1572,-3.296,-4.6424,83,84,80
2.1573,-3.2986,-4.6464,84,85,80
2.1574,-3.2697,-4.5324,119,126,128
2.1578,-3.2955,-4.6401,83,84,80
2.1581,-3.2551,-4.5973,96,96,92
2.1582,-3.2705,-4.5221,104,107,111
2.1584,-3.2771,-4.6231,99,101,96
2.1584,-3.2843,-4.5256,99,98,100
2.1587,-3.2728,-4.5436,113,118,114
2.1589,-3.3008,-4.6367,89,90,86
2.1589,-3.2884,-4.5463,95,94,93
2.159,-3.2993,-4.5478,95,95,94
2.1591,-3.3364,-4.6576,102,104,100
2.16,-3.2521,-4.52,94,102,105
2.1602,-3.2513,-4.5666,99,100,93
2.1607,-3.262,-4.555,100,102,95
2.1609,-3.3066,-4.5334,68,69,70
2.1621,-3.2695,-4.5859,97,98,94
2.1632,-3.3206,-4.6273,102,104,98
2.1632,-3.2884,-4.5744,98,98,94
2.1638,-3.3259,-4.5549,82,86,88
2.1647,-3.3257,-4.5736,97,100,102
2.1656,-3.368,-4.602,85,100,119
2.1658,-3.308,-4.6031,95,96,95
2.1661,-3.358,-4.6002,69,78,87
2.1662,-3.3615,-4.5925,74,86,101
2.1662,-3.344,-4.5887,80,85,92
2.1662,-3.3319,-4.6169,105,107,106
2.1668,-3.3841,-4.6828,68,76,86
2.1672,-3.3694,-4.5959,87,104,125
2.1672,-3.3404,-4.6065,102,103,108
2.1673,-3.2881,-4.5093,78,82,80
2.1676,-3.427,-4.7647,45,79,125
2.1686,-3.3616,-4.6239,79,93,105
2.1688,-3.3706,-4.6483,76,86,98
2.1713,-3.3647,-4.5816,79,93,109
2.1714,-3.3789,-4.6101,91,109,128
2.1728,-3.3812,-4.6288,84,100,119
2.174,-3.3566,-4.5409,71,84,97
2.1751,-3.2638,-4.4996,51,55,51
2.1781,-3.3497,-4.5083,76,87,89
2.1795,-3.3683,-4.5239,80,100,121
2.1796,-3.4256,-4.7231,62,94,134
2.1847,-3.2564,-4.495,32,33,24
2.1873,-3.3651,-4.4626,79,99,121
2.1878,-3.3646,-4.4574,76,95,117
2.1882,-3.3556,-4.4639,79,95,111
2.1892,-3.3686,-4.492,81,101,120
2.1905,-3.4076,-4.609,67,92,125
2.1907,-3.271,-4.4858,41,43,35
2.1936,-3.445,-4.7078,51,87,134
2.1939,-3.2647,-4.3415,108,111,116
2.1949,-3.2577,-4.489,31,31,22
2.195,-3.2832,-4.3617,63,67,64
2.1958,-3.3061,-4.4643,65,72,66
2.1966,-3.3034,-4.3846,75,78,77
2.1966,-3.4009,-4.5379,63,91,127
2.1978,-3.4353,-4.6596,58,91,134
2.198,-3.4535,-4.7105,49,87,138
2.2005,-3.2947,-4.3044,67,70,64
2.2005,-3.2657,-4.3654,69,72,69
2.2012,-3.3072,-4.4162,79,84,80
2.2017,-3.3082,-4.3157,62,66,70
2.2019,-3.2842,-4.3877,64,68,63
2.202,-3.2794,-4.3061,39,41,40
2.2021,-3.366,-4.4306,68,83,98
2.2026,-3.2775,-4.4725,39,41,31
